,Unnamed: 0,entity_cn,country,entity_en
156853,4663,埃尔祖鲁姆,Turkey,Nan
156854,4664,埃拉泽,Turkey,Nan
156855,4665,埃斯基谢希尔,Turkey,Nan
156856,4666,艾登,Turkey,Nan
156857,4667,安卡拉,Turkey,Nan
156858,4668,安塔利亚,Turkey,Nan
156859,4669,奥尔杜,Turkey,Nan
156860,4670,巴尔腾,Turkey,Nan
156861,4671,巴勒克埃西尔,Turkey,Nan
156862,4672,巴特曼,Turkey,Nan
156863,4673,巴伊布尔特,Turkey,Nan
156864,4674,比莱吉克,Turkey,Nan
156865,4675,比特利斯,Turkey,Nan
156866,4676,宾格尔,Turkey,Nan
156867,4677,博卢,Turkey,Nan
156868,4678,布尔杜尔,Turkey,Nan
156869,4679,布尔萨,Turkey,Nan
156870,4680,昌克勒,Turkey,Nan
156871,4681,代尼兹利,Turkey,Nan
156872,4682,迪亚巴克尔,Turkey,Nan
156873,4683,凡,Turkey,Nan
156874,4684,哈卡里,Turkey,Nan
156875,4685,哈塔伊,Turkey,Nan
156876,4686,基利斯,Turkey,Nan
156877,4687,吉雷松,Turkey,Nan
156878,4688,加济安泰普,Turkey,Nan
156879,4689,居米什哈内,Turkey,Nan
156880,4690,卡尔斯,Turkey,Nan
156881,4691,卡赫拉曼马拉什,Turkey,Nan
156882,4692,卡拉比克,Turkey,Nan
156883,4693,卡拉曼,Turkey,Nan
156884,4694,卡斯塔莫努,Turkey,Nan
156885,4695,开塞利,Turkey,Nan
156886,4696,科贾埃利,Turkey,Nan
156887,4697,柯克拉雷利,Turkey,Nan
156888,4698,科尼亚,Turkey,Nan
156889,4699,克尔谢希尔,Turkey,Nan
156890,4700,克勒克卡莱,Turkey,Nan
156891,4701,拉飞,Turkey,Nan
156892,4702,里泽,Turkey,Nan
156893,4703,马尔丁,Turkey,Nan
156894,4704,马拉蒂亚,Turkey,Nan
156895,4705,马尼萨,Turkey,Nan
156896,4706,穆拉,Turkey,Nan
156897,4707,穆什,Turkey,Nan
156898,4708,内夫谢希尔,Turkey,Nan
156899,4709,尼代,Turkey,Nan
156900,4710,恰纳卡莱,Turkey,Nan
156901,4711,乔鲁姆,Turkey,Nan
156902,4712,屈塔希亚,Turkey,Nan
156903,4713,萨卡里亚,Turkey,Nan
156904,4714,萨姆松,Turkey,Nan
156905,4715,泰基尔达,Turkey,Nan
156906,4716,特拉布宗,Turkey,Nan
156907,4717,通杰利,Turkey,Nan
156908,4718,托卡特,Turkey,Nan
156909,4719,乌萨克,Turkey,Nan
156910,4720,锡尔纳克,Turkey,Nan
156911,4721,锡尔特,Turkey,Nan
156912,4722,锡诺普,Turkey,Nan
156913,4723,锡瓦斯,Turkey,Nan
156914,4724,伊迪尔,Turkey,Nan
156915,4725,伊切尔,Turkey,Nan
156916,4726,伊斯帕尔塔,Turkey,Nan
156917,4727,伊斯坦布尔,Turkey,Nan
156918,4728,伊兹密尔,Turkey,Nan
156919,4729,约兹加特,Turkey,Nan
156920,4730,宗古尔达克,Turkey,Nan
156921,4731,阿哈尔,Turkmenistan,Nan
156922,4732,阿什哈巴德市,Turkmenistan,Nan
156923,4733,巴尔坎,Turkmenistan,Nan
156924,4734,达沙古兹,Turkmenistan,Nan
156925,4735,列巴普,Turkmenistan,Nan
156926,4736,马雷,Turkmenistan,Nan
156927,4737,涅比特达格,Turkmenistan,Nan
156928,4738,马朗帕,Vanuatu,Nan
156929,4739,彭纳马,Vanuatu,Nan
156930,4740,桑马,Vanuatu,Nan
156931,4741,塔菲阿,Vanuatu,Nan
156932,4742,托尔巴,Vanuatu,Nan
156933,4743,谢法,Vanuatu,Nan
156934,4744,埃尔普罗格雷索,Guatemala,Nan
156935,4745,埃斯昆特拉,Guatemala,Nan
156936,4746,哈拉帕,Guatemala,Nan
156937,4747,胡蒂亚帕,Guatemala,Nan
156938,4748,基切,Guatemala,Nan
156939,4749,克萨尔特南戈,Guatemala,Nan
156940,4750,雷塔卢莱乌,Guatemala,Nan
156941,4751,米克斯科,Guatemala,Nan
156942,4752,佩滕,Guatemala,Nan
156943,4753,奇基穆拉,Guatemala,Nan
156944,4754,奇马尔特南戈,Guatemala,Nan
156945,4755,萨卡帕,Guatemala,Nan
156946,4756,萨卡特佩克斯,Guatemala,Nan
156947,4757,上韦拉帕斯,Guatemala,Nan
156948,4758,圣罗莎,Guatemala,Nan
156949,4759,圣马科斯,Guatemala,Nan
156950,4760,苏奇特佩克斯,Guatemala,Nan
156951,4761,索洛拉,Guatemala,Nan
156952,4762,托托尼卡潘,Guatemala,Nan
156953,4763,韦韦特南戈,Guatemala,Nan
156954,4764,下韦拉帕斯,Guatemala,Nan
156955,4765,新城,Guatemala,Nan
156956,4766,伊萨瓦尔,Guatemala,Nan
156957,4767,阿拉瓜,Venezuela,Nan
156958,4768,阿马库罗三角洲,Venezuela,Nan
156959,4769,阿普雷,Venezuela,Nan
156960,4770,安索阿特吉,Venezuela,Nan
156961,4771,巴里纳斯,Venezuela,Nan
156962,4772,玻利瓦尔,Venezuela,Nan
156963,4773,波图格萨,Venezuela,Nan
156964,4774,法尔孔,Venezuela,Nan
156965,4775,瓜里科,Venezuela,Nan
156966,4776,加拉加斯,Venezuela,Nan
156967,4777,卡拉沃沃,Venezuela,Nan
156968,4778,科赫德斯,Venezuela,Nan
156969,4779,拉腊,Venezuela,Nan
156970,4780,联邦属地,Venezuela,Nan
156971,4781,梅里达,Venezuela,Nan
156972,4782,米兰达,Venezuela,Nan
156973,4783,莫纳加斯,Venezuela,Nan
156974,4784,苏克雷,Venezuela,Nan
156975,4785,苏利亚,Venezuela,Nan
156976,4786,塔奇拉,Venezuela,Nan
156977,4787,特鲁希略,Venezuela,Nan
156978,4788,新埃斯帕塔,Venezuela,Nan
156979,4789,亚拉奎,Venezuela,Nan
156980,4790,亚马孙,Venezuela,Nan
156981,4791,阿鲁阿,Uganda,Nan
156982,4792,阿帕克,Uganda,Nan
156983,4793,阿朱马尼,Uganda,Nan
156984,4794,本迪布焦,Uganda,Nan
156985,4795,布吉里,Uganda,Nan
156986,4796,布西亚,Uganda,Nan
156987,4797,布谢尼,Uganda,Nan
156988,4798,恩通加莫,Uganda,Nan
156989,4799,古卢,Uganda,Nan
156990,4800,霍伊马,Uganda,Nan
156991,4801,基巴莱,Uganda,Nan
156992,4802,基博加,Uganda,Nan
156993,4803,基恩乔乔,Uganda,Nan
156994,4804,基索罗,Uganda,Nan
156995,4805,基特古姆,Uganda,Nan
156996,4806,金贾,Uganda,Nan
156997,4807,卡巴莱,Uganda,Nan
156998,4808,卡巴罗莱,Uganda,Nan
156999,4809,卡贝拉马伊多,Uganda,Nan
157000,4810,卡兰加拉,Uganda,Nan
157001,4811,卡姆文盖,Uganda,Nan
157002,4812,卡穆利,Uganda,Nan
157003,4813,卡农古,Uganda,Nan
157004,4814,卡普乔鲁瓦,Uganda,Nan
157005,4815,卡塞塞,Uganda,Nan
157006,4816,卡塔奎,Uganda,Nan
157007,4817,卡永加,Uganda,Nan
157008,4818,坎帕拉,Uganda,Nan
157009,4819,科蒂多,Uganda,Nan
157010,4820,库米,Uganda,Nan
157011,4821,拉卡伊,Uganda,Nan
157012,4822,利拉,Uganda,Nan
157013,4823,卢韦罗,Uganda,Nan
157014,4824,鲁昆吉里,Uganda,Nan
157015,4825,马萨卡,Uganda,Nan
157016,4826,马辛迪,Uganda,Nan
157017,4827,马尤盖,Uganda,Nan
157018,4828,莫罗托,Uganda,Nan
157019,4829,莫约,Uganda,Nan
157020,4830,姆巴拉拉,Uganda,Nan
157021,4831,姆巴莱,Uganda,Nan
157022,4832,姆皮吉,Uganda,Nan
157023,4833,穆本德,Uganda,Nan
157024,4834,穆科诺,Uganda,Nan
157025,4835,纳卡皮里皮里特,Uganda,Nan
157026,4836,纳卡松戈拉,Uganda,Nan
157027,4837,内比,Uganda,Nan
157028,4838,帕德尔,Uganda,Nan
157029,4839,帕利萨,Uganda,Nan
157030,4840,森巴布莱,Uganda,Nan
157031,4841,索罗提,Uganda,Nan
157032,4842,托罗罗,Uganda,Nan
157033,4843,瓦基索,Uganda,Nan
157034,4844,锡龙科,Uganda,Nan
157035,4845,伊甘加,Uganda,Nan
157036,4846,永贝,Uganda,Nan
157037,4847,敖德萨,Ukraine,Nan
157038,4848,波尔塔瓦,Ukraine,Nan
157039,4849,第聂伯罗波得罗夫斯克,Ukraine,Nan
157040,4850,顿涅茨克,Ukraine,Nan
157041,4851,哈尔科夫,Ukraine,Nan
157042,4852,赫尔松州,Ukraine,Nan
157043,4853,赫梅利尼茨基,Ukraine,Nan
157044,4854,基辅,Ukraine,Nan
157045,4855,基洛夫格勒,Ukraine,Nan
157046,4856,捷尔诺波尔,Ukraine,Nan
157047,4857,克里米亚自治共和国,Ukraine,Nan
157048,4858,利沃夫,Ukraine,Nan
157049,4859,卢甘斯克,Ukraine,Nan
157050,4860,罗夫诺,Ukraine,Nan
157051,4861,尼古拉耶夫,Ukraine,Nan
157052,4862,切尔卡瑟,Ukraine,Nan
157053,4863,切尔尼戈夫,Ukraine,Nan
157054,4864,切尔诺夫策,Ukraine,Nan
157055,4865,日托米尔,Ukraine,Nan
157056,4866,苏梅,Ukraine,Nan
157057,4867,外喀尔巴阡,Ukraine,Nan
157058,4868,文尼察,Ukraine,Nan
157059,4869,沃伦,Ukraine,Nan
157060,4870,伊万－弗兰科夫州,Ukraine,Nan
157061,4871,扎波罗热,Ukraine,Nan
157062,4872,阿蒂加斯,Uruguay,Nan
157063,4873,杜拉斯诺,Uruguay,Nan
157064,4874,佛罗里达,Uruguay,Nan
157065,4875,弗洛雷斯,Uruguay,Nan
157066,4876,卡内洛内斯,Uruguay,Nan
157067,4877,科洛尼亚,Uruguay,Nan
157068,4878,拉瓦耶哈,Uruguay,Nan
157069,4879,里韦拉,Uruguay,Nan
157070,4880,罗恰,Uruguay,Nan
157071,4881,马尔多纳多,Uruguay,Nan
157072,4882,蒙得维的亚,Uruguay,Nan
157073,4883,内格罗河,Uruguay,Nan
157074,4884,派桑杜,Uruguay,Nan
157075,4885,萨尔托,Uruguay,Nan
157076,4886,塞罗拉尔戈,Uruguay,Nan
157077,4887,三十三人,Uruguay,Nan
157078,4888,圣何塞,Uruguay,Nan
157079,4889,索里亚诺,Uruguay,Nan
157080,4890,塔夸伦博,Uruguay,Nan
157081,4891,安集延,Uzbekistan,Nan
157082,4892,布哈拉,Uzbekistan,Nan
157083,4893,费尔干纳,Uzbekistan,Nan
157084,4894,花拉子模,Uzbekistan,Nan
157085,4895,吉扎克,Uzbekistan,Nan
157086,4896,卡拉卡尔帕克斯坦共和国,Uzbekistan,Nan
157087,4897,卡什卡达里亚,Uzbekistan,Nan
157088,4898,纳曼干,Uzbekistan,Nan
157089,4899,纳沃伊,Uzbekistan,Nan
157090,4900,撒马尔罕,Uzbekistan,Nan
157091,4901,苏尔汉河,Uzbekistan,Nan
157092,4902,塔什干,Uzbekistan,Nan
157093,4903,塔什干市,Uzbekistan,Nan
157094,4904,锡尔河,Uzbekistan,Nan
157095,4905,阿尔梅里亚,Spain,Nan
157096,4906,阿尔瓦塞特,Spain,Nan
157097,4907,阿拉瓦,Spain,Nan
157098,4908,阿利坎特,Spain,Nan
157099,4909,阿斯图利亚斯,Spain,Nan
157100,4910,阿维拉,Spain,Nan
157101,4911,奥伦塞,Spain,Nan
157102,4912,巴达霍斯,Spain,Nan
157103,4913,巴利阿里,Spain,Nan
157104,4914,巴利亚多利德,Spain,Nan
157105,4915,巴伦西亚,Spain,Nan
157106,4916,巴塞罗那,Spain,Nan
157107,4917,比斯开,Spain,Nan
157108,4918,布尔戈斯,Spain,Nan
157109,4919,格拉纳达,Spain,Nan
157110,4920,瓜达拉哈拉,Spain,Nan
157111,4921,哈恩,Spain,Nan
157112,4922,赫罗纳,Spain,Nan
157113,4923,吉普斯夸,Spain,Nan
157114,4924,加的斯,Spain,Nan
157115,4925,卡塞雷斯,Spain,Nan
157116,4926,卡斯蒂利亚,Spain,Nan
157117,4927,卡斯特利翁,Spain,Nan
157118,4928,科尔多瓦,Spain,Nan
157119,4929,昆卡,Spain,Nan
157120,4930,拉科鲁尼亚,Spain,Nan
157121,4931,拉里奥哈,Spain,Nan
157122,4932,拉斯帕尔马斯,Spain,Nan
157123,4933,莱昂,Spain,Nan
157124,4934,莱里达,Spain,Nan
157125,4935,卢戈,Spain,Nan
157126,4936,马德里,Spain,Nan
157127,4937,马拉加,Spain,Nan
157128,4938,穆尔西亚,Spain,Nan
157129,4939,纳瓦拉,Spain,Nan
157130,4940,帕伦西亚,Spain,Nan
157131,4941,蓬特韦德拉,Spain,Nan
157132,4942,萨拉戈萨,Spain,Nan
157133,4943,萨拉曼卡,Spain,Nan
157134,4944,萨莫拉,Spain,Nan
157135,4945,塞哥维亚,Spain,Nan
157136,4946,塞维利亚,Spain,Nan
157137,4947,桑坦德,Spain,Nan
157138,4948,圣克鲁斯-德特内里费,Spain,Nan
157139,4949,索里亚,Spain,Nan
157140,4950,塔拉戈纳,Spain,Nan
157141,4951,特鲁埃尔,Spain,Nan
157142,4952,托莱多,Spain,Nan
157143,4953,韦尔瓦,Spain,Nan
157144,4954,韦斯卡,Spain,Nan
157145,4955,比雷埃夫斯,Greece,Nan
157146,4956,多德卡尼斯,Greece,Nan
157147,4957,干尼亚,Greece,Nan
157148,4958,基克拉迪,Greece,Nan
157149,4959,拉西锡,Greece,Nan
157150,4960,莱斯博斯,Greece,Nan
157151,4961,雷西姆农,Greece,Nan
157152,4962,萨摩斯,Greece,Nan
157153,4963,雅典,Greece,Nan
157154,4964,伊拉克里翁,Greece,Nan
157155,4965,奥克兰,New Zealand,Nan
157156,4966,北岸,New Zealand,Nan
157157,4967,北帕默斯顿,New Zealand,Nan
157158,4968,北远,New Zealand,Nan
157159,4969,布莱尼姆,New Zealand,Nan
157160,4970,达尼丁,New Zealand,Nan
157161,4971,格雷茅斯,New Zealand,Nan
157162,4972,哈密尔顿,New Zealand,Nan
157163,4973,黑斯廷斯,New Zealand,Nan
157164,4974,怀塔科拉,New Zealand,Nan
157165,4975,吉斯伯恩,New Zealand,Nan
157166,4976,凯帕拉,New Zealand,Nan
157167,4977,克赖斯特彻奇,New Zealand,Nan
157168,4978,里士满,New Zealand,Nan
157169,4979,马努考,New Zealand,Nan
157170,4980,纳尔逊,New Zealand,Nan
157171,4981,内皮尔,New Zealand,Nan
157172,4982,斯特拉特福德,New Zealand,Nan
157173,4983,陶马鲁努伊,New Zealand,Nan
157174,4984,瓦卡塔尼,New Zealand,Nan
157175,4985,旺阿雷,New Zealand,Nan
157176,4986,旺格努伊,New Zealand,Nan
157177,4987,新普利茅斯,New Zealand,Nan
157178,4988,因弗卡吉尔,New Zealand,Nan
157179,4989,巴兰尼亚,Hungary,Nan
157180,4990,巴奇-基什孔,Hungary,Nan
157181,4991,包尔绍德-奥包乌伊-曾普伦,Hungary,Nan
157182,4992,贝凯什,Hungary,Nan
157183,4993,布达佩斯,Hungary,Nan
157184,4994,费耶尔,Hungary,Nan
157185,4995,豪伊杜-比豪尔,Hungary,Nan
157186,4996,赫维什,Hungary,Nan
157187,4997,加兹-纳杰孔-索尔诺克,Hungary,Nan
157188,4998,杰尔-莫松-肖普朗,Hungary,Nan
157189,4999,科马罗姆,Hungary,Nan
157190,5000,诺格拉德,Hungary,Nan
157191,5001,佩斯,Hungary,Nan
157192,5002,琼格拉德,Hungary,Nan
157193,5003,绍莫吉,Hungary,Nan
157194,5004,索博尔奇-索特马尔-贝拉格,Hungary,Nan
157195,5005,托尔瑙,Hungary,Nan
157196,5006,维斯普雷姆,Hungary,Nan
157197,5007,沃什,Hungary,Nan
157198,5008,佐洛,Hungary,Nan
157199,5009,阿勒颇,Syria,Nan
157200,5010,大马士革,Syria,Nan
157201,5011,大马士革市,Syria,Nan
157202,5012,代尔祖尔,Syria,Nan
157203,5013,德拉,Syria,Nan
157204,5014,哈马,Syria,Nan
157205,5015,哈塞克,Syria,Nan
157206,5016,霍姆斯,Syria,Nan
157207,5017,加布,Syria,Nan
157208,5018,卡米什利,Syria,Nan
157209,5019,库奈特拉,Syria,Nan
157210,5020,拉卡,Syria,Nan
157211,5021,拉塔基亚,Syria,Nan
157212,5022,苏韦达,Syria,Nan
157213,5023,塔尔图斯,Syria,Nan
157214,5024,伊德利卜,Syria,Nan
157215,5025,波特兰,Jamaica,Nan
157216,5026,汉诺威,Jamaica,Nan
157217,5027,金斯敦,Jamaica,Nan
157218,5028,克拉伦登,Jamaica,Nan
157219,5029,曼彻斯特,Jamaica,Nan
157220,5030,圣安德鲁斯,Jamaica,Nan
157221,5031,圣安娜,Jamaica,Nan
157222,5032,圣凯瑟琳,Jamaica,Nan
157223,5033,圣玛丽,Jamaica,Nan
157224,5034,圣托马斯,Jamaica,Nan
157225,5035,圣伊丽莎白,Jamaica,Nan
157226,5036,圣詹姆斯,Jamaica,Nan
157227,5037,特里洛尼,Jamaica,Nan
157228,5038,西摩兰,Jamaica,Nan
157229,5039,阿尔马维尔,Armenia,Nan
157230,5040,阿拉加措特恩,Armenia,Nan
157231,5041,阿拉拉特,Armenia,Nan
157232,5042,埃里温市,Armenia,Nan
157233,5043,格加尔库尼克,Armenia,Nan
157234,5044,科泰克,Armenia,Nan
157235,5045,洛里,Armenia,Nan
157236,5046,塔武什,Armenia,Nan
157237,5047,瓦约茨·佐尔,Armenia,Nan
157238,5048,希拉克,Armenia,Nan
157239,5049,休尼克,Armenia,Nan
157240,5050,阿比扬,Yemen,Nan
157241,5051,阿姆兰,Yemen,Nan
157242,5052,贝达,Yemen,Nan
157243,5053,达利,Yemen,Nan
157244,5054,哈德拉毛,Yemen,Nan
157245,5055,哈杰,Yemen,Nan
157246,5056,荷台达,Yemen,Nan
157247,5057,焦夫,Yemen,Nan
157248,5058,拉赫季,Yemen,Nan
157249,5059,马里卜,Yemen,Nan
157250,5060,迈赫拉,Yemen,Nan
157251,5061,迈赫维特,Yemen,Nan
157252,5062,萨达,Yemen,Nan
157253,5063,萨那,Yemen,Nan
157254,5064,赛文,Yemen,Nan
157255,5065,舍卜沃,Yemen,Nan
157256,5066,塔伊兹,Yemen,Nan
157257,5067,希赫尔,Yemen,Nan
157258,5068,亚丁,Yemen,Nan
157259,5069,伊卜,Yemen,Nan
157260,5070,扎玛尔,Yemen,Nan
157261,5071,阿什杜德,Israel,Nan
157262,5072,贝尔谢巴,Israel,Nan
157263,5073,贝特雁,Israel,Nan
157264,5074,海法,Israel,Nan
157265,5075,霍隆,Israel,Nan
157266,5076,内坦亚,Israel,Nan
157267,5077,特拉维夫,Israel,Nan
157268,5078,耶路撒冷,Israel,Nan
157269,5079,阿斯蒂,Italy,Nan
157270,5080,阿斯科利皮切诺,Italy,Nan
157271,5081,安科纳,Italy,Nan
157272,5082,奥尔比亚,Italy,Nan
157273,5083,奥里斯塔诺,Italy,Nan
157274,5084,奥斯塔,Italy,Nan
157275,5085,巴勒莫,Italy,Nan
157276,5086,巴里,Italy,Nan
157277,5087,贝加莫,Italy,Nan
157278,5088,贝内文托,Italy,Nan
157279,5089,比萨,Italy,Nan
157280,5090,波代诺内,Italy,Nan
157281,5091,波坦察,Italy,Nan
157282,5092,博洛尼亚,Italy,Nan
157283,5093,布拉,Italy,Nan
157284,5094,布雷西亚,Italy,Nan
157285,5095,布林迪西,Italy,Nan
157286,5096,的里雅斯特,Italy,Nan
157287,5097,都灵,Italy,Nan
157288,5098,费拉拉,Italy,Nan
157289,5099,佛罗伦萨,Italy,Nan
157290,5100,福贾,Italy,Nan
157291,5101,卡利亚里,Italy,Nan
157292,5102,卡塞塔,Italy,Nan
157293,5103,卡塔尼亚,Italy,Nan
157294,5104,卡坦扎罗,Italy,Nan
157295,5105,坎波巴索,Italy,Nan
157296,5106,科摩,Italy,Nan
157297,5107,科森扎,Italy,Nan
157298,5108,克罗托内,Italy,Nan
157299,5109,库内奥,Italy,Nan
157300,5110,拉奎拉,Italy,Nan
157301,5111,拉斯佩齐亚,Italy,Nan
157302,5112,莱科,Italy,Nan
157303,5113,莱切,Italy,Nan
157304,5114,雷焦艾米利亚,Italy,Nan
157305,5115,雷焦卡拉布里亚,Italy,Nan
157306,5116,里窝那,Italy,Nan
157307,5117,罗马,Italy,Nan
157308,5118,马萨,Italy,Nan
157309,5119,马泰拉,Italy,Nan
157310,5120,蒙扎,Italy,Nan
157311,5121,米兰,Italy,Nan
157312,5122,摩德纳,Italy,Nan
157313,5123,墨西拿,Italy,Nan
157314,5124,那不勒斯,Italy,Nan
157315,5125,努奥罗,Italy,Nan
157316,5126,诺瓦拉,Italy,Nan
157317,5127,帕尔马,Italy,Nan
157318,5128,帕维亚,Italy,Nan
157319,5129,佩鲁贾,Italy,Nan
157320,5130,热那亚,Italy,Nan
157321,5131,萨莱诺,Italy,Nan
157322,5132,萨萨里,Italy,Nan
157323,5133,萨沃纳,Italy,Nan
157324,5134,塔兰托,Italy,Nan
157325,5135,特拉帕尼,Italy,Nan
157326,5136,特伦托,Italy,Nan
157327,5137,威尼斯,Italy,Nan
157328,5138,韦尔切利,Italy,Nan
157329,5139,维泰博,Italy,Nan
157330,5140,乌迪内,Italy,Nan
157331,5141,锡拉库扎,Italy,Nan
157332,5142,锡耶纳,Italy,Nan
157333,5143,亚历山德里亚,Italy,Nan
157334,5144,伊塞尔尼亚,Italy,Nan
157335,5145,艾藻尔,India,Nan
157336,5146,班加罗尔,India,Nan
157337,5147,本地治里,India,Nan
157338,5148,博帕尔,India,Nan
157339,5149,布巴内斯瓦尔,India,Nan
157340,5150,昌迪加尔,India,Nan
157341,5151,达曼,India,Nan
157342,5152,第乌,India,Nan
157343,5153,甘托克,India,Nan
157344,5154,哥印拜陀,India,Nan
157345,5155,加尔各答,India,Nan
157346,5156,加里加尔,India,Nan
157347,5157,贾巴尔普尔,India,Nan
157348,5158,贾朗达尔,India,Nan
157349,5159,焦特布尔,India,Nan
157350,5160,金奈,India,Nan
157351,5161,卡瓦拉蒂,India,Nan
157352,5162,科希马,India,Nan
157353,5163,马埃,India,Nan
157354,5164,马杜赖,India,Nan
157355,5165,森伯尔布尔,India,Nan
157356,5166,特里凡得琅,India,Nan
157357,5167,乌代布尔,India,Nan
157358,5168,西隆,India,Nan
157359,5169,锡尔萨瓦,India,Nan
157360,5170,新德里,India,Nan
157361,5171,亚南,India,Nan
157362,5172,因帕尔,India,Nan
157363,5173,印多尔,India,Nan
157364,5174,斋普尔,India,Nan
157365,5175,巴厘,Translation,Nan
157366,5176,邦加－勿里洞群岛,Translation,Nan
157367,5177,北苏拉威西,Translation,Nan
157368,5178,北苏门答腊,Translation,Nan
157369,5179,大雅加达首都特区,Translation,Nan
157370,5180,东加里曼丹,Translation,Nan
157371,5181,东南苏拉威西,Translation,Nan
157372,5182,东努沙登加拉,Translation,Nan
157373,5183,东爪哇,Translation,Nan
157374,5184,廖内,Translation,Nan
157375,5185,马鲁古,Translation,Nan
157376,5186,明古鲁,Translation,Nan
157377,5187,楠榜,Translation,Nan
157378,5188,南加里曼丹,Translation,Nan
157379,5189,南苏拉威西,Translation,Nan
157380,5190,南苏门答腊,Translation,Nan
157381,5191,日惹特区,Translation,Nan
157382,5192,万丹,Translation,Nan
157383,5193,西努沙登加拉,Translation,Nan
157384,5194,西苏门答腊,Translation,Nan
157385,5195,西爪哇,Translation,Nan
157386,5196,雅加达,Translation,Nan
157387,5197,亚齐,Translation,Nan
157388,5198,伊里安查亚,Translation,Nan
157389,5199,占碑,Translation,Nan
157390,5200,中加里曼丹,Translation,Nan
157391,5201,中苏拉威西,Translation,Nan
157392,5202,中爪哇,Translation,Nan
157393,5203,贝尔法斯特,United Kingdom,Nan
157394,5204,德里,United Kingdom,Nan
157395,5205,利斯本,United Kingdom,Nan
157396,5206,纽里,United Kingdom,Nan
157397,5207,阿伯丁,United Kingdom,Nan
157398,5208,爱丁堡,United Kingdom,Nan
157399,5209,丹迪,United Kingdom,Nan
157400,5210,格拉斯哥,United Kingdom,Nan
157401,5211,斯特灵,United Kingdom,Nan
157402,5212,因弗内斯,United Kingdom,Nan
157403,5213,班戈,United Kingdom,Nan
157404,5214,卡迪夫,United Kingdom,Nan
157405,5215,纽波特,United Kingdom,Nan
157406,5216,斯旺西,United Kingdom,Nan
157407,5217,埃克塞特,United Kingdom,Nan
157408,5218,巴斯,United Kingdom,Nan
157409,5219,彼得伯勒,United Kingdom,Nan
157410,5220,伯明翰,United Kingdom,Nan
157411,5221,布拉德福德,United Kingdom,Nan
157412,5222,布莱顿与赫福,United Kingdom,Nan
157413,5223,布里斯托尔,United Kingdom,Nan
157414,5224,德比,United Kingdom,Nan
157415,5225,德罕,United Kingdom,Nan
157416,5226,格洛斯特,United Kingdom,Nan
157417,5227,赫尔河畔京斯敦,United Kingdom,Nan
157418,5228,赫里福德,United Kingdom,Nan
157419,5229,剑桥,United Kingdom,Nan
157420,5230,卡莱尔,United Kingdom,Nan
157421,5231,坎特伯雷,United Kingdom,Nan
157422,5232,考文垂,United Kingdom,Nan
157423,5233,兰开斯特,United Kingdom,Nan
157424,5234,里彭,United Kingdom,Nan
157425,5235,利奇菲尔德,United Kingdom,Nan
157426,5236,利物浦,United Kingdom,Nan
157427,5237,利茲,United Kingdom,Nan
157428,5238,列斯特,United Kingdom,Nan
157429,5239,林肯,United Kingdom,Nan
157430,5240,伦敦,United Kingdom,Nan
157431,5241,曼彻斯特,United Kingdom,Nan
157432,5242,南安普敦,United Kingdom,Nan
157433,5243,牛津,United Kingdom,Nan
157434,5244,纽卡斯尔,United Kingdom,Nan
157435,5245,诺丁汉,United Kingdom,Nan
157436,5246,诺里奇,United Kingdom,Nan
157437,5247,朴茨茅斯,United Kingdom,Nan
157438,5248,普雷斯顿,United Kingdom,Nan
157439,5249,普利茅斯,United Kingdom,Nan
157440,5250,奇切斯特,United Kingdom,Nan
157441,5251,切斯特,United Kingdom,Nan
157442,5252,桑德兰,United Kingdom,Nan
157443,5253,圣阿本斯,United Kingdom,Nan
157444,5254,索尔斯堡,United Kingdom,Nan
157445,5255,索福特,United Kingdom,Nan
157446,5256,特鲁罗,United Kingdom,Nan
157447,5257,特伦特河畔斯多克,United Kingdom,Nan
